 1.00000000e-02 -3.33143323e+00  1.00000000e-02 -7.66354843e-06 
 1.41253754e+03 -3.33297578e+00  1.41253754e+03 -1.07690382e+00 
 1.58489319e+03 -3.33337510e+00  1.58489319e+03 -1.20826883e+00 
 1.77827941e+03 -3.33387776e+00  1.77827941e+03 -1.35564747e+00 
 1.99526231e+03 -3.33451049e+00  1.99526231e+03 -1.52098740e+00 
 2.23872114e+03 -3.33530691e+00  2.23872114e+03 -1.70647131e+00 
 2.51188643e+03 -3.33630934e+00  2.51188643e+03 -1.91454456e+00 
 2.81838293e+03 -3.33757100e+00  2.81838293e+03 -2.14794571e+00 
 3.16227766e+03 -3.33915881e+00  3.16227766e+03 -2.40974015e+00 
 3.54813389e+03 -3.34115692e+00  3.54813389e+03 -2.70335703e+00 
 3.98107171e+03 -3.34367108e+00  3.98107171e+03 -3.03262939e+00 
 4.46683592e+03 -3.34683416e+00  4.46683592e+03 -3.40183750e+00 
 5.01187234e+03 -3.35081296e+00  5.01187234e+03 -3.81575513e+00 
 5.62341325e+03 -3.35581680e+00  5.62341325e+03 -4.27969800e+00 
 6.30957344e+03 -3.36210807e+00  6.30957344e+03 -4.79957355e+00 
 7.07945784e+03 -3.37001538e+00  7.07945784e+03 -5.38193015e+00 
 7.94328235e+03 -3.37994965e+00  7.94328235e+03 -6.03400331e+00 
 8.91250938e+03 -3.39242393e+00  8.91250938e+03 -6.76375503e+00 
 1.00000000e+04 -3.40807734e+00  1.00000000e+04 -7.57990081e+00 
 1.12201845e+04 -3.42770391e+00  1.12201845e+04 -8.49191673e+00 
 1.25892541e+04 -3.45228683e+00  1.25892541e+04 -9.51001617e+00 
 1.41253754e+04 -3.48303830e+00  1.41253754e+04 -1.06450822e+01 
 1.58489319e+04 -3.52144501e+00  1.58489319e+04 -1.19085382e+01 
 1.77827941e+04 -3.56931811e+00  1.77827941e+04 -1.33121333e+01 
 1.99526231e+04 -3.62884586e+00  1.99526231e+04 -1.48676190e+01 
 2.23872114e+04 -3.70264483e+00  2.23872114e+04 -1.65862856e+01 
 2.51188643e+04 -3.79380356e+00  2.51188643e+04 -1.84783356e+01 
 2.81838293e+04 -3.90590968e+00  2.81838293e+04 -2.05520736e+01 
 3.16227766e+04 -4.04304805e+00  3.16227766e+04 -2.28129146e+01 
 3.54813389e+04 -4.20975564e+00  3.54813389e+04 -2.52622460e+01 
 3.98107171e+04 -4.41091785e+00  3.98107171e+04 -2.78962238e+01 
 4.46683592e+04 -4.65159425e+00  4.46683592e+04 -3.07046449e+01 
 5.01187234e+04 -4.93677035e+00  5.01187234e+04 -3.36700927e+01 
 5.62341325e+04 -5.27104595e+00  5.62341325e+04 -3.67675854e+01 
 6.30957344e+04 -5.65828903e+00  6.30957344e+04 -3.99649395e+01 
 7.07945784e+04 -6.10130144e+00  7.07945784e+04 -4.32239700e+01 
 7.94328235e+04 -6.60155204e+00  7.94328235e+04 -4.65024935e+01 
 8.91250938e+04 -7.15902836e+00  8.91250938e+04 -4.97569154e+01 
 1.00000000e+05 -7.77223728e+00  1.00000000e+05 -5.29450293e+01 
 1.12201845e+05 -8.43835447e+00  1.12201845e+05 -5.60285983e+01 
 1.25892541e+05 -9.15349187e+00  1.25892541e+05 -5.89753489e+01 
 1.41253754e+05 -9.91303192e+00  1.41253754e+05 -6.17601594e+01 
 1.58489319e+05 -1.07119729e+01  1.58489319e+05 -6.43654117e+01 
 1.77827941e+05 -1.15452391e+01  1.77827941e+05 -6.67806288e+01 
 1.99526231e+05 -1.24079278e+01  1.99526231e+05 -6.90016120e+01 
 2.23872114e+05 -1.32954811e+01  2.23872114e+05 -7.10293061e+01 
 2.51188643e+05 -1.42037877e+01  2.51188643e+05 -7.28685901e+01 
 2.81838293e+05 -1.51292258e+01  2.81838293e+05 -7.45271331e+01 
 3.16227766e+05 -1.60686624e+01  3.16227766e+05 -7.60143980e+01 
 3.54813389e+05 -1.70194235e+01  3.54813389e+05 -7.73408253e+01 
 3.98107171e+05 -1.79792464e+01  3.98107171e+05 -7.85171991e+01 
 4.46683592e+05 -1.89462252e+01  4.46683592e+05 -7.95541775e+01 
 5.01187234e+05 -1.99187523e+01  5.01187234e+05 -8.04619606e+01 
 5.62341325e+05 -2.08954622e+01  5.62341325e+05 -8.12500692e+01 
 6.30957344e+05 -2.18751785e+01  6.30957344e+05 -8.19272090e+01 
 7.07945784e+05 -2.28568633e+01  7.07945784e+05 -8.25011992e+01 
 7.94328235e+05 -2.38395711e+01  7.94328235e+05 -8.29789486e+01 
 8.91250938e+05 -2.48224045e+01  8.91250938e+05 -8.33664695e+01 
 1.00000000e+06 -2.58044716e+01  1.00000000e+06 -8.36689207e+01 
 1.12201845e+06 -2.67848426e+01  1.12201845e+06 -8.38906775e+01 
 1.25892541e+06 -2.77625061e+01  1.25892541e+06 -8.40354292e+01 
 1.41253754e+06 -2.87363219e+01  1.41253754e+06 -8.41063097e+01 
 1.58489319e+06 -2.97049704e+01  1.58489319e+06 -8.41060686e+01 
 1.77827941e+06 -3.06668975e+01  1.77827941e+06 -8.40372971e+01 
 1.99526231e+06 -3.16202541e+01  1.99526231e+06 -8.39027252e+01 
 2.23872114e+06 -3.25628325e+01  2.23872114e+06 -8.37056111e+01 
 2.51188643e+06 -3.34919996e+01  2.51188643e+06 -8.34502465e+01 
 2.81838293e+06 -3.44046330e+01  2.81838293e+06 -8.31426008e+01 
 3.16227766e+06 -3.52970656e+01  3.16227766e+06 -8.27911223e+01 
 3.54813389e+06 -3.61650489e+01  3.54813389e+06 -8.24076988e+01 
 3.98107171e+06 -3.70037477e+01  3.98107171e+06 -8.20087541e+01 
 4.46683592e+06 -3.78077825e+01  4.46683592e+06 -8.16164125e+01 
 5.01187234e+06 -3.85713336e+01  5.01187234e+06 -8.12596078e+01 
 5.62341325e+06 -3.92883191e+01  5.62341325e+06 -8.09749438e+01 
 6.30957344e+06 -3.99526500e+01  6.30957344e+06 -8.08070561e+01 
 7.07945784e+06 -4.05585485e+01  7.07945784e+06 -8.08082034e+01 
 7.94328235e+06 -4.11009024e+01  7.94328235e+06 -8.10368498e+01 
 8.91250938e+06 -4.15756129e+01  8.91250938e+06 -8.15551245e+01 
 1.00000000e+07 -4.19798896e+01  1.00000000e+07 -8.24252317e+01 
 1.12201845e+07 -4.23124571e+01  1.12201845e+07 -8.37050996e+01 
 1.25892541e+07 -4.25736597e+01  1.25892541e+07 -8.54437419e+01 
 1.41253754e+07 -4.27654756e+01  1.41253754e+07 -8.76768953e+01 
 1.58489319e+07 -4.28914675e+01  1.58489319e+07 -9.04234794e+01 
 1.77827941e+07 -4.29566958e+01  1.77827941e+07 -9.36833203e+01 
 1.99526231e+07 -4.29676002e+01  1.99526231e+07 -9.74364183e+01 
 2.23872114e+07 -4.29318356e+01  2.23872114e+07 -1.01643862e+02 
 2.51188643e+07 -4.28580267e+01  2.51188643e+07 -1.06250314e+02 
 2.81838293e+07 -4.27554205e+01  2.81838293e+07 -1.11187815e+02 
 3.16227766e+07 -4.26334379e+01  3.16227766e+07 -1.16380526e+02 
 3.54813389e+07 -4.25011701e+01  3.54813389e+07 -1.21749928e+02 
 3.98107171e+07 -4.23668973e+01  3.98107171e+07 -1.27219936e+02 
 4.46683592e+07 -4.22377120e+01  4.46683592e+07 -1.32721454e+02 
 5.01187234e+07 -4.21193110e+01  5.01187234e+07 -1.38195948e+02 
 5.62341325e+07 -4.20159792e+01  5.62341325e+07 -1.43597773e+02 
 6.30957344e+07 -4.19307422e+01  6.30957344e+07 -1.48895189e+02 
 7.07945784e+07 -4.18656388e+01  7.07945784e+07 -1.54070152e+02 
 7.94328235e+07 -4.18220522e+01  7.94328235e+07 -1.59117113e+02 
 8.91250938e+07 -4.18010427e+01  8.91250938e+07 -1.64041132e+02 
 1.00000000e+08 -4.18036459e+01  1.00000000e+08 -1.68855585e+02 
 1.12201845e+08 -4.18311095e+01  1.12201845e+08 -1.73579719e+02 
 1.25892541e+08 -4.18850618e+01  1.25892541e+08 -1.78236220e+02 
 1.41253754e+08 -4.19676049e+01  1.41253754e+08 -1.82848886e+02 
 1.58489319e+08 -4.20813347e+01  1.58489319e+08 -1.87440505e+02 
 1.77827941e+08 -4.22292852e+01  1.77827941e+08 -1.92030962e+02 
 1.99526231e+08 -4.24148006e+01  1.99526231e+08 -1.96635680e+02 
 2.23872114e+08 -4.26413406e+01  2.23872114e+08 -2.01264480e+02 
 2.51188643e+08 -4.29122352e+01  2.51188643e+08 -2.05920969e+02 
 2.81838293e+08 -4.32304134e+01  2.81838293e+08 -2.10602548e+02 
 3.16227766e+08 -4.35981362e+01  3.16227766e+08 -2.15301036e+02 
 3.54813389e+08 -4.40167693e+01  3.54813389e+08 -2.20003854e+02 
 3.98107171e+08 -4.44866167e+01  3.98107171e+08 -2.24695579e+02 
 4.46683592e+08 -4.50068279e+01  4.46683592e+08 -2.29359685e+02 
 5.01187234e+08 -4.55753734e+01  5.01187234e+08 -2.33980252e+02 
 5.62341325e+08 -4.61890791e+01  5.62341325e+08 -2.38543535e+02 
 6.30957344e+08 -4.68437056e+01  6.30957344e+08 -2.43039257e+02 
 7.07945784e+08 -4.75340615e+01  7.07945784e+08 -2.47461588e+02 
 7.94328235e+08 -4.82541405e+01  7.94328235e+08 -2.51809726e+02 
 8.91250938e+08 -4.89972681e+01  8.91250938e+08 -2.56088018e+02 
 1.00000000e+09 -4.97562480e+01  1.00000000e+09 -2.60305609e+02 
