 2.81838293e+02 -9.96845623e-01  2.81838293e+02  1.79814974e+02 
 3.16227766e+02 -9.96857196e-01  3.16227766e+02  1.79792398e+02 
 3.54813389e+02 -9.96871765e-01  3.54813389e+02  1.79767067e+02 
 3.98107171e+02 -9.96890107e-01  3.98107171e+02  1.79738645e+02 
 4.46683592e+02 -9.96913198e-01  4.46683592e+02  1.79706755e+02 
 5.01187234e+02 -9.96942267e-01  5.01187234e+02  1.79670975e+02 
 5.62341325e+02 -9.96978862e-01  5.62341325e+02  1.79630829e+02 
 6.30957344e+02 -9.97024933e-01  6.30957344e+02  1.79585785e+02 
 7.07945784e+02 -9.97082932e-01  7.07945784e+02  1.79535245e+02 
 7.94328235e+02 -9.97155948e-01  7.94328235e+02  1.79478539e+02 
 8.91250938e+02 -9.97247867e-01  8.91250938e+02  1.79414915e+02 
 1.00000000e+03 -9.97363583e-01  1.00000000e+03  1.79343530e+02 
 1.12201845e+03 -9.97509257e-01  1.12201845e+03  1.79263436e+02 
 1.25892541e+03 -9.97692643e-01  1.25892541e+03  1.79173574e+02 
 1.41253754e+03 -9.97923501e-01  1.41253754e+03  1.79072751e+02 
 1.58489319e+03 -9.98214117e-01  1.58489319e+03  1.78959632e+02 
 1.77827941e+03 -9.98579952e-01  1.77827941e+03  1.78832721e+02 
 1.99526231e+03 -9.99040468e-01  1.99526231e+03  1.78690337e+02 
 2.23872114e+03 -9.99620154e-01  2.23872114e+03  1.78530599e+02 
 2.51188643e+03 -1.00034983e+00  2.51188643e+03  1.78351397e+02 
 2.81838293e+03 -1.00126825e+00  2.81838293e+03  1.78150366e+02 
 3.16227766e+03 -1.00242421e+00  3.16227766e+03  1.77924860e+02 
 3.54813389e+03 -1.00387903e+00  3.54813389e+03  1.77671913e+02 
 3.98107171e+03 -1.00570986e+00  3.98107171e+03  1.77388208e+02 
 4.46683592e+03 -1.00801363e+00  4.46683592e+03  1.77070036e+02 
 5.01187234e+03 -1.01091217e+00  5.01187234e+03  1.76713253e+02 
 5.62341325e+03 -1.01455847e+00  5.62341325e+03  1.76313235e+02 
 6.30957344e+03 -1.01914454e+00  6.30957344e+03  1.75864828e+02 
 7.07945784e+03 -1.02491119e+00  7.07945784e+03  1.75362302e+02 
 7.94328235e+03 -1.03216009e+00  7.94328235e+03  1.74799295e+02 
 8.91250938e+03 -1.04126876e+00  8.91250938e+03  1.74168769e+02 
 1.00000000e+04 -1.05270879e+00  1.00000000e+04  1.73462964e+02 
 1.12201845e+04 -1.06706822e+00  1.12201845e+04  1.72673366e+02 
 1.25892541e+04 -1.08507843e+00  1.25892541e+04  1.71790689e+02 
 1.41253754e+04 -1.10764626e+00  1.41253754e+04  1.70804885e+02 
 1.58489319e+04 -1.13589175e+00  1.58489319e+04  1.69705189e+02 
 1.77827941e+04 -1.17119150e+00  1.77827941e+04  1.68480224e+02 
 1.99526231e+04 -1.21522716e+00  1.99526231e+04  1.67118179e+02 
 2.23872114e+04 -1.27003738e+00  2.23872114e+04  1.65607079e+02 
 2.51188643e+04 -1.33807018e+00  2.51188643e+04  1.63935198e+02 
 2.81838293e+04 -1.42223041e+00  2.81838293e+04  1.62091612e+02 
 3.16227766e+04 -1.52591445e+00  3.16227766e+04  1.60066938e+02 
 3.54813389e+04 -1.65302107e+00  3.54813389e+04  1.57854255e+02 
 3.98107171e+04 -1.80792461e+00  3.98107171e+04  1.55450188e+02 
 4.46683592e+04 -1.99539532e+00  4.46683592e+04  1.52856098e+02 
 5.01187234e+04 -2.22045309e+00  5.01187234e+04  1.50079251e+02 
 5.62341325e+04 -2.48814710e+00  5.62341325e+04  1.47133801e+02 
 6.30957344e+04 -2.80326603e+00  6.30957344e+04  1.44041354e+02 
 7.07945784e+04 -3.17000058e+00  7.07945784e+04  1.40830890e+02 
 7.94328235e+04 -3.59159851e+00  7.94328235e+04  1.37537880e+02 
 8.91250938e+04 -4.07006563e+00  8.91250938e+04  1.34202566e+02 
 1.00000000e+05 -4.60596754e+00  1.00000000e+05  1.30867549e+02 
 1.12201845e+05 -5.19837199e+00  1.12201845e+05  1.27575011e+02 
 1.25892541e+05 -5.84494423e+00  1.25892541e+05  1.24363987e+02 
 1.41253754e+05 -6.54217515e+00  1.41253754e+05  1.21268102e+02 
 1.58489319e+05 -7.28569736e+00  1.58489319e+05  1.18314046e+02 
 1.77827941e+05 -8.07063321e+00  1.77827941e+05  1.15520896e+02 
 1.99526231e+05 -8.89192378e+00  1.99526231e+05  1.12900205e+02 
 2.23872114e+05 -9.74460307e+00  2.23872114e+05  1.10456688e+02 
 2.51188643e+05 -1.06240002e+01  2.51188643e+05  1.08189252e+02 
 2.81838293e+05 -1.15258687e+01  2.81838293e+05  1.06092172e+02 
 3.16227766e+05 -1.24464523e+01  3.16227766e+05  1.04156244e+02 
 3.54813389e+05 -1.33825018e+01  3.54813389e+05  1.02369811e+02 
 3.98107171e+05 -1.43312587e+01  3.98107171e+05  1.00719617e+02 
 4.46683592e+05 -1.52904171e+01  4.46683592e+05  9.91914646e+01 
 5.01187234e+05 -1.62580772e+01  5.01187234e+05  9.77707063e+01 
 5.62341325e+05 -1.72326944e+01  5.62341325e+05  9.64425737e+01 
 6.30957344e+05 -1.82130312e+01  6.30957344e+05  9.51923860e+01 
 7.07945784e+05 -1.91981134e+01  7.07945784e+05  9.40056583e+01 
 7.94328235e+05 -2.01871935e+01  7.94328235e+05  9.28681321e+01 
 8.91250938e+05 -2.11797196e+01  8.91250938e+05  9.17657488e+01 
 1.00000000e+06 -2.21753124e+01  1.00000000e+06  9.06845778e+01 
 1.12201845e+06 -2.31737492e+01  1.12201845e+06  8.96107097e+01 
 1.25892541e+06 -2.41749539e+01  1.25892541e+06  8.85301211e+01 
 1.41253754e+06 -2.51789952e+01  1.41253754e+06  8.74285138e+01 
 1.58489319e+06 -2.61860906e+01  1.58489319e+06  8.62911274e+01 
 1.77827941e+06 -2.71966186e+01  1.77827941e+06  8.51025254e+01 
 1.99526231e+06 -2.82111393e+01  1.99526231e+06  8.38463452e+01 
 2.23872114e+06 -2.92304235e+01  2.23872114e+06  8.25050064e+01 
 2.51188643e+06 -3.02554936e+01  2.51188643e+06  8.10593595e+01 
 2.81838293e+06 -3.12876764e+01  2.81838293e+06  7.94882560e+01 
 3.16227766e+06 -3.23286715e+01  3.16227766e+06  7.77680071e+01 
 3.54813389e+06 -3.33806379e+01  3.54813389e+06  7.58716847e+01 
 3.98107171e+06 -3.44463010e+01  3.98107171e+06  7.37681943e+01 
 4.46683592e+06 -3.55290842e+01  4.46683592e+06  7.14210110e+01 
 5.01187234e+06 -3.66332651e+01  5.01187234e+06  6.87864136e+01 
 5.62341325e+06 -3.77641538e+01  5.62341325e+06  6.58109502e+01 
 6.30957344e+06 -3.89282781e+01  6.30957344e+06  6.24277151e+01 
 7.07945784e+06 -4.01335359e+01  7.07945784e+06  5.85507512e+01 
 7.94328235e+06 -4.13892120e+01  7.94328235e+06  5.40664740e+01 
 8.91250938e+06 -4.27056170e+01  8.91250938e+06  4.88203778e+01 
 1.00000000e+07 -4.40927780e+01  1.00000000e+07  4.25965026e+01 
 1.12201845e+07 -4.55568601e+01  1.12201845e+07  3.50869911e+01 
 1.25892541e+07 -4.70913881e+01  1.25892541e+07  2.58531210e+01 
 1.41253754e+07 -4.86576092e+01  1.41253754e+07  1.43005205e+01 
 1.58489319e+07 -5.01477927e+01  1.58489319e+07 -2.36338478e-01 
 1.77827941e+07 -5.13461067e+01  1.77827941e+07 -1.80699033e+01 
 1.99526231e+07 -5.19735375e+01  1.99526231e+07 -3.83073296e+01 
 2.23872114e+07 -5.19001563e+01  2.23872114e+07 -5.86063361e+01 
 2.51188643e+07 -5.12896953e+01  2.51188643e+07 -7.67132594e+01 
 2.81838293e+07 -5.04304550e+01  2.81838293e+07 -9.18640371e+01 
 3.16227766e+07 -4.95347694e+01  3.16227766e+07 -1.04407253e+02 
 3.54813389e+07 -4.87074246e+01  3.54813389e+07 -1.14975967e+02 
 3.98107171e+07 -4.79866543e+01  3.98107171e+07 -1.24111381e+02 
 4.46683592e+07 -4.73792796e+01  4.46683592e+07 -1.32200186e+02 
 5.01187234e+07 -4.68792615e+01  5.01187234e+07 -1.39506116e+02 
 5.62341325e+07 -4.64761667e+01  5.62341325e+07 -1.46210593e+02 
 6.30957344e+07 -4.61588592e+01  6.30957344e+07 -1.52443144e+02 
 7.07945784e+07 -4.59170826e+01  7.07945784e+07 -1.58301115e+02 
 7.94328235e+07 -4.57421122e+01  7.94328235e+07 -1.63861623e+02 
 8.91250938e+07 -4.56269810e+01  8.91250938e+07 -1.69188439e+02 
 1.00000000e+08 -4.55664942e+01  1.00000000e+08 -1.74335694e+02 
 1.12201845e+08 -4.55571256e+01  1.12201845e+08 -1.79349625e+02 
 1.25892541e+08 -4.55968365e+01  1.25892541e+08 -1.84269182e+02 
 1.41253754e+08 -4.56848313e+01  1.41253754e+08 -1.89126007e+02 
 1.58489319e+08 -4.58212611e+01  1.58489319e+08 -1.93944194e+02 
 1.77827941e+08 -4.60068812e+01  1.77827941e+08 -1.98740137e+02 
 1.99526231e+08 -4.62426840e+01  1.99526231e+08 -2.03522717e+02 
 2.23872114e+08 -4.65295341e+01  2.23872114e+08 -2.08293998e+02 
 2.51188643e+08 -4.68678454e+01  2.51188643e+08 -2.13050477e+02 
 2.81838293e+08 -4.72573369e+01  2.81838293e+08 -2.17784768e+02 
 3.16227766e+08 -4.76968894e+01  3.16227766e+08 -2.22487462e+02 
 3.54813389e+08 -4.81845011e+01  3.54813389e+08 -2.27148859e+02 
 3.98107171e+08 -4.87173112e+01  3.98107171e+08 -2.31760314e+02 
 4.46683592e+08 -4.92916507e+01  4.46683592e+08 -2.36315087e+02 
 5.01187234e+08 -4.99030813e+01  5.01187234e+08 -2.40808792e+02 
 5.62341325e+08 -5.05464076e+01  5.62341325e+08 -2.45239606e+02 
 6.30957344e+08 -5.12156695e+01  6.30957344e+08 -2.49608393e+02 
 7.07945784e+08 -5.19041393e+01  7.07945784e+08 -2.53918799e+02 
 7.94328235e+08 -5.26043467e+01  7.94328235e+08 -2.58177248e+02 
 8.91250938e+08 -5.33081500e+01  8.91250938e+08 -2.62392722e+02 
 1.00000000e+09 -5.40068608e+01  1.00000000e+09 -2.66576217e+02 
