point_id,mode,corner,mos_section,temp_c,vdd_v,draw_index,draw_seed,status,fail_reason,vos_v
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,208,20261129,PASS,,0.0102821785
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,209,20261130,PASS,,0.0197803854
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,210,20261131,PASS,,0.00592248588
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,211,20261132,PASS,,0.0205926483
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,212,20261133,PASS,,0.0156613818
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,213,20261134,PASS,,0.0203499271
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,214,20261135,PASS,,0.0185688532
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,215,20261136,PASS,,0.0172725351
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,216,20261137,PASS,,-0.00498345667
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,217,20261138,PASS,,0.0340562245
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,218,20261139,PASS,,0.0274600284
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,219,20261140,PASS,,0.0299090114
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,220,20261141,PASS,,0.0365743737
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,221,20261142,PASS,,0.0223778054
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,222,20261143,PASS,,0.0245161389
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,223,20261144,PASS,,0.0114579603
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,224,20261145,PASS,,0.0234747179
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,225,20261146,PASS,,0.00506323816
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,226,20261147,PASS,,0.0186848918
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,227,20261148,PASS,,0.0255032391
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,228,20261149,PASS,,0.0184350151
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,229,20261150,PASS,,0.0206664515
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,230,20261151,PASS,,0.025851634
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,231,20261152,PASS,,0.0203408761
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,232,20261153,PASS,,0.0176689124
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,233,20261154,PASS,,0.0159324575
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,234,20261155,PASS,,0.0151900905
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,235,20261156,PASS,,0.0122506901
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,236,20261157,PASS,,0.00801456529
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,237,20261158,PASS,,0.0282215779
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,238,20261159,PASS,,0.0389328788
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,239,20261160,PASS,,0.0259570524
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,240,20261161,PASS,,0.0133741713
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,241,20261162,PASS,,0.0195940303
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,242,20261163,PASS,,0.009408661
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,243,20261164,PASS,,0.0406312694
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,244,20261165,PASS,,0.0145803623
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,245,20261166,PASS,,0.0283417842
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,246,20261167,PASS,,0.0288895948
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,247,20261168,PASS,,0.0148966117
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,248,20261169,PASS,,0.0201062281
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,249,20261170,PASS,,-7.06057226e-05
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,250,20261171,PASS,,0.00343200669
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,251,20261172,PASS,,0.000511226364
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,252,20261173,PASS,,0.012754811
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,253,20261174,PASS,,0.00496535413
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,254,20261175,PASS,,0.0236156273
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,255,20261176,PASS,,0.019771083
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,256,20261177,PASS,,0.0165345842
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,257,20261178,PASS,,0.0188503372
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,258,20261179,PASS,,0.0246905062
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,259,20261180,PASS,,0.00971594068
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,260,20261181,PASS,,0.0183326925
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,261,20261182,PASS,,0.00515622352
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,262,20261183,PASS,,0.0156377759
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,263,20261184,PASS,,0.0046268488
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,264,20261185,PASS,,0.0130131839
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,265,20261186,PASS,,0.0208037244
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,266,20261187,PASS,,0.0331261059
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,267,20261188,PASS,,0.0135829262
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,268,20261189,PASS,,0.0139258289
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,269,20261190,PASS,,0.00819631689
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,270,20261191,PASS,,0.0165447679
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,271,20261192,PASS,,0.0162410432
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,272,20261193,PASS,,0.0249433992
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,273,20261194,PASS,,0.0146859999
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,274,20261195,PASS,,0.00768695524
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,275,20261196,PASS,,0.021066812
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,276,20261197,PASS,,0.0248141935
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,277,20261198,PASS,,0.0242426465
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,278,20261199,PASS,,0.0148517353
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,279,20261200,PASS,,0.0267888817
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,280,20261201,PASS,,0.021635238
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,281,20261202,PASS,,0.0277897278
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,282,20261203,PASS,,0.0268134254
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,283,20261204,PASS,,0.00108013876
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,284,20261205,PASS,,0.000221596122
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,285,20261206,PASS,,0.00902521752
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,286,20261207,PASS,,0.0274067972
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,287,20261208,PASS,,0.023228233
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,288,20261209,PASS,,0.00899928918
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,289,20261210,PASS,,0.0416014339
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,290,20261211,PASS,,0.0207286526
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,291,20261212,PASS,,0.0246465508
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,292,20261213,PASS,,0.0336609071
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,293,20261214,PASS,,0.0321882284
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,294,20261215,PASS,,0.0124747208
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,295,20261216,PASS,,0.00953631387
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,296,20261217,PASS,,0.0422835259
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,297,20261218,PASS,,0.0101051448
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,298,20261219,PASS,,0.0131358837
mos_tt_mismatch_125C_1.20V,mismatch,mos_tt,mos_tt_mismatch,125,1.20,299,20261220,PASS,,0.0268123628
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,0,20260921,PASS,,0.0374993415
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,1,20260922,PASS,,0.015940319
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,2,20260923,PASS,,0.00267144152
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,3,20260924,PASS,,0.0107105319
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,4,20260925,PASS,,0.00876377587
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,5,20260926,PASS,,0.0140348047
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,6,20260927,PASS,,0.000678449445
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,7,20260928,PASS,,0.0140491363
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,8,20260929,PASS,,0.017638616
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,9,20260930,PASS,,0.0164980862
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,10,20260931,PASS,,0.0052450477
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,11,20260932,PASS,,0.0096999727
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,12,20260933,PASS,,0.00226949352
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,13,20260934,PASS,,0.0140098942
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,14,20260935,PASS,,0.00500071996
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,15,20260936,PASS,,0.0116454925
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,16,20260937,PASS,,0.00530812408
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,17,20260938,PASS,,0.0172598532
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,18,20260939,PASS,,0.0205681226
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,19,20260940,PASS,,0.0246048187
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,20,20260941,PASS,,0.0238424982
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,21,20260942,PASS,,0.0218627401
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,22,20260943,PASS,,0.0171595773
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,23,20260944,PASS,,0.015225634
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,24,20260945,PASS,,0.0117209073
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,25,20260946,PASS,,0.00722627193
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,26,20260947,PASS,,0.0111240983
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,27,20260948,PASS,,0.0270418758
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,28,20260949,PASS,,0.0170735441
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,29,20260950,PASS,,0.0105505784
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,30,20260951,PASS,,0.0145030236
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,31,20260952,PASS,,0.0186302645
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,32,20260953,PASS,,0.0206649544
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,33,20260954,PASS,,0.0175552648
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,34,20260955,PASS,,0.00716093203
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,35,20260956,PASS,,0.0138687138
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,36,20260957,PASS,,0.00491607439
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,37,20260958,PASS,,0.00810317961
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,38,20260959,PASS,,0.0111513448
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,39,20260960,PASS,,0.0127311323
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,40,20260961,PASS,,0.0113145544
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,41,20260962,PASS,,0.0113357056
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,42,20260963,PASS,,0.0214785907
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,43,20260964,PASS,,0.00612659802
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,44,20260965,PASS,,0.0269711916
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,45,20260966,PASS,,0.0126869918
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,46,20260967,PASS,,0.00988755057
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,47,20260968,PASS,,0.00757646987
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,48,20260969,PASS,,0.0187016371
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,49,20260970,PASS,,0.0207565218
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,50,20260971,PASS,,0.0151478695
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,51,20260972,PASS,,0.0103241951
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,52,20260973,PASS,,0.0120083294
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,53,20260974,PASS,,0.0219165498
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,54,20260975,PASS,,0.00357203906
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,55,20260976,PASS,,0.00464404092
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,56,20260977,PASS,,0.0218108475
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,57,20260978,PASS,,0.00528759082
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,58,20260979,PASS,,0.00650997749
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,59,20260980,PASS,,0.005414654
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,60,20260981,PASS,,0.00798948644
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,61,20260982,PASS,,0.0164302975
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,62,20260983,PASS,,0.00715702039
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,63,20260984,PASS,,0.0069005369
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,64,20260985,PASS,,0.00824307721
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,65,20260986,PASS,,0.0099502979
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,66,20260987,PASS,,0.00818473614
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,67,20260988,PASS,,0.0130190839
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,68,20260989,PASS,,0.00789602571
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,69,20260990,PASS,,0.0103429486
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,70,20260991,PASS,,0.00884442002
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,71,20260992,PASS,,0.0261854248
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,72,20260993,PASS,,0.00563916296
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,73,20260994,PASS,,-0.00777062717
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,74,20260995,PASS,,-0.00783392692
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,75,20260996,PASS,,0.0202966732
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,76,20260997,PASS,,0.00954388511
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,77,20260998,PASS,,0.012164259
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,78,20260999,PASS,,0.00503365674
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,79,20261000,PASS,,0.010571508
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,80,20261001,PASS,,0.0275396664
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,81,20261002,PASS,,0.00230805936
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,82,20261003,PASS,,0.0126745147
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,83,20261004,PASS,,0.0178765542
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,84,20261005,PASS,,0.00053531306
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,85,20261006,PASS,,0.00345285212
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,86,20261007,PASS,,0.00052692008
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,87,20261008,PASS,,0.00637931127
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,88,20261009,PASS,,0.0273263888
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,89,20261010,PASS,,0.00950862361
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,90,20261011,PASS,,0.0101039851
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,91,20261012,PASS,,0.00961159598
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,92,20261013,PASS,,0.0142868973
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,93,20261014,PASS,,0.023495633
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,94,20261015,PASS,,-0.00189609146
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,95,20261016,PASS,,0.0157304215
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,96,20261017,PASS,,0.0254817725
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,97,20261018,PASS,,0.0369096072
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,98,20261019,PASS,,0.016683125
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,99,20261020,PASS,,0.0167801939
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,100,20261021,PASS,,0.00930915474
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,101,20261022,PASS,,0.0139330604
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,102,20261023,PASS,,0.0202822961
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,103,20261024,PASS,,0.0175181284
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,104,20261025,PASS,,0.0180132098
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,105,20261026,PASS,,0.00439239973
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,106,20261027,PASS,,0.016337046
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,107,20261028,PASS,,0.0217094631
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,108,20261029,PASS,,0.0086524852
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,109,20261030,PASS,,0.0163746633
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,110,20261031,PASS,,0.0158350852
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,111,20261032,PASS,,-0.00729590199
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,112,20261033,PASS,,0.00990042962
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,113,20261034,PASS,,0.0180869005
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,114,20261035,PASS,,0.00718002005
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,115,20261036,PASS,,0.0231989567
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,116,20261037,PASS,,0.0160579694
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,117,20261038,PASS,,0.0192211973
mos_ss_mismatch_-40C_1.20V,mismatch,mos_ss,mos_ss_mismatch,-40,1.20,118,20261039,PASS,,0.0179912472
