device,length_um,corner,vgs_v,vds_v,ids_a,gm_s,gds_s,cgg_f,gm_id_per_v,gm_gds,ft_hz,vth_v,overdrive_v
pmos,0.52u,mos_fs,0.9700,0.6000,2.405143e-04,7.539996e-04,4.534660e-05,5.180820e-14,3.134947,16.627478,2.316289e+09,0.3914,0.5786
pmos,0.52u,mos_fs,0.9900,0.6000,2.557463e-04,7.684637e-04,5.210406e-05,5.211830e-14,3.004789,14.748634,2.346677e+09,0.3914,0.5986
pmos,0.52u,mos_fs,1.0100,0.6000,2.712529e-04,7.814294e-04,5.982542e-05,5.244140e-14,2.880815,13.061829,2.371568e+09,0.3914,0.6186
pmos,0.52u,mos_fs,1.0300,0.6000,2.870035e-04,7.928525e-04,6.859130e-05,5.277700e-14,2.762519,11.559083,2.390935e+09,0.3914,0.6386
pmos,0.52u,mos_fs,1.0500,0.6000,3.029670e-04,8.027022e-04,7.847383e-05,5.312430e-14,2.649471,10.228916,2.404813e+09,0.3914,0.6586
pmos,0.52u,mos_fs,1.0700,0.6000,3.191116e-04,8.109627e-04,8.953408e-05,5.348200e-14,2.541314,9.057587,2.413311e+09,0.3914,0.6786
pmos,0.52u,mos_fs,1.0900,0.6000,3.354055e-04,8.176335e-04,1.018199e-04,5.384860e-14,2.437746,8.030194,2.416598e+09,0.3914,0.6986
pmos,0.52u,mos_fs,1.1100,0.6000,3.518169e-04,8.227298e-04,1.153641e-04,5.422240e-14,2.338517,7.131593,2.414897e+09,0.3914,0.7186
pmos,0.52u,mos_fs,1.1300,0.6000,3.683147e-04,8.262823e-04,1.301837e-04,5.460130e-14,2.243414,6.347049,2.408494e+09,0.3914,0.7386
pmos,0.52u,mos_fs,1.1500,0.6000,3.848682e-04,8.290724e-04,1.462791e-04,5.498340e-14,2.154172,5.667743,2.399833e+09,0.3914,0.7586
pmos,0.52u,mos_sf,0.0500,0.6000,3.111781e-10,7.439814e-09,2.222000e-11,1.997590e-14,23.908540,334.825113,5.927559e+04,0.3440,-0.2940
pmos,0.52u,mos_sf,0.0700,0.6000,5.697503e-10,1.841741e-08,3.142278e-11,1.992600e-14,32.325406,586.116505,1.471054e+05,0.3440,-0.2740
pmos,0.52u,mos_sf,0.0900,0.6000,1.047874e-09,3.407750e-08,4.887988e-11,1.988180e-14,32.520608,697.168242,2.727923e+05,0.3440,-0.2540
pmos,0.52u,mos_sf,0.1100,0.6000,1.932850e-09,6.311381e-08,8.172976e-11,1.984550e-14,32.653237,772.225564,5.061538e+05,0.3440,-0.2340
pmos,0.52u,mos_sf,0.1300,0.6000,3.572427e-09,1.169875e-07,1.434303e-10,1.982170e-14,32.747345,815.640070,9.393311e+05,0.3440,-0.2140
pmos,0.52u,mos_sf,0.1500,0.6000,6.612351e-09,2.169609e-07,2.596307e-10,1.981940e-14,32.811461,835.651947,1.742253e+06,0.3440,-0.1940
pmos,0.52u,mos_sf,0.1700,0.6000,1.225086e-08,4.023468e-07,4.801036e-10,1.985510e-14,32.842331,838.041623,3.225140e+06,0.3440,-0.1740
pmos,0.52u,mos_sf,0.1900,0.6000,2.270622e-08,7.453084e-07,9.042323e-10,1.995900e-14,32.823975,824.244389,5.943159e+06,0.3440,-0.1540
pmos,0.52u,mos_sf,0.2100,0.6000,4.206320e-08,1.376412e-06,1.738778e-09,2.018450e-14,32.722475,791.597317,1.085302e+07,0.3440,-0.1340
pmos,0.52u,mos_sf,0.2300,0.6000,7.776270e-08,2.525431e-06,3.435399e-09,2.062050e-14,32.476123,735.120142,1.949200e+07,0.3440,-0.1140
pmos,0.52u,mos_sf,0.2500,0.6000,1.430804e-07,4.576342e-06,7.019625e-09,2.140060e-14,31.984409,651.935395,3.403397e+07,0.3440,-0.0940
pmos,0.52u,mos_sf,0.2700,0.6000,2.608164e-07,8.113999e-06,1.481500e-08,2.268830e-14,31.110003,547.688086,5.691846e+07,0.3440,-0.0740
pmos,0.52u,mos_sf,0.2900,0.6000,4.676404e-07,1.389944e-05,3.170685e-08,2.460980e-14,29.722496,438.373411,8.988958e+07,0.3440,-0.0540
pmos,0.52u,mos_sf,0.3100,0.6000,8.167941e-07,2.269907e-05,6.640885e-08,2.714330e-14,27.790443,341.807907,1.330962e+08,0.3440,-0.0340
pmos,0.52u,mos_sf,0.3300,0.6000,1.375603e-06,3.500309e-05,1.310356e-07,3.006600e-14,25.445634,267.126567,1.852895e+08,0.3440,-0.0140
pmos,0.52u,mos_sf,0.3500,0.6000,2.216918e-06,5.083689e-05,2.378929e-07,3.305010e-14,22.931335,213.696542,2.448084e+08,0.3440,0.0060
pmos,0.52u,mos_sf,0.3700,0.6000,3.409079e-06,6.982475e-05,3.955890e-07,3.582320e-14,20.481998,176.508321,3.102167e+08,0.3440,0.0260
pmos,0.52u,mos_sf,0.3900,0.6000,5.009908e-06,9.141413e-05,6.075962e-07,3.824470e-14,18.246668,150.452109,3.804190e+08,0.3440,0.0460
pmos,0.52u,mos_sf,0.4100,0.6000,7.065644e-06,1.150647e-04,8.734943e-07,4.028570e-14,16.285097,131.729194,4.545810e+08,0.3440,0.0660
pmos,0.52u,mos_sf,0.4300,0.6000,9.612495e-06,1.403257e-04,1.191050e-06,4.197750e-14,14.598260,117.816800,5.320357e+08,0.3440,0.0860
pmos,0.52u,mos_sf,0.4500,0.6000,1.267867e-05,1.668389e-04,1.557804e-06,4.337320e-14,13.159022,107.098775,6.122037e+08,0.3440,0.1060
pmos,0.52u,mos_sf,0.4700,0.6000,1.628605e-05,1.943173e-04,1.971925e-06,4.452730e-14,11.931518,98.541932,6.945528e+08,0.3440,0.1260
pmos,0.52u,mos_sf,0.4900,0.6000,2.045136e-05,2.225240e-04,2.432554e-06,4.548780e-14,10.880646,91.477517,7.785779e+08,0.3440,0.1460
pmos,0.52u,mos_sf,0.5100,0.6000,2.518701e-05,2.512580e-04,2.939911e-06,4.629400e-14,9.975698,85.464492,8.638042e+08,0.3440,0.1660
pmos,0.52u,mos_sf,0.5300,0.6000,3.050168e-05,2.803444e-04,3.495323e-06,4.697740e-14,9.191113,80.205578,9.497800e+08,0.3440,0.1860
pmos,0.52u,mos_sf,0.5500,0.6000,3.640079e-05,3.096291e-04,4.101270e-06,4.756290e-14,8.506109,75.495907,1.036081e+09,0.3440,0.2060
pmos,0.52u,mos_sf,0.5700,0.6000,4.288685e-05,3.389746e-04,4.761481e-06,4.807010e-14,7.903929,71.191001,1.122309e+09,0.3440,0.2260
pmos,0.52u,mos_sf,0.5900,0.6000,4.995977e-05,3.682580e-04,5.481120e-06,4.851460e-14,7.371091,67.186633,1.208092e+09,0.3440,0.2460
pmos,0.52u,mos_sf,0.6100,0.6000,5.761717e-05,3.973679e-04,6.267043e-06,4.890890e-14,6.896692,63.405964,1.293079e+09,0.3440,0.2660
pmos,0.52u,mos_sf,0.6300,0.6000,6.585449e-05,4.262031e-04,7.128166e-06,4.926290e-14,6.471891,59.791411,1.376946e+09,0.3440,0.2860
pmos,0.52u,mos_sf,0.6500,0.6000,7.466529e-05,4.546702e-04,8.075925e-06,4.958490e-14,6.089445,56.299458,1.459376e+09,0.3440,0.3060
pmos,0.52u,mos_sf,0.6700,0.6000,8.404130e-05,4.826823e-04,9.124854e-06,4.988190e-14,5.743394,52.897537,1.540063e+09,0.3440,0.3260
pmos,0.52u,mos_sf,0.6900,0.6000,9.397258e-05,5.101571e-04,1.029325e-05,5.015960e-14,5.428787,49.562296,1.618714e+09,0.3440,0.3460
pmos,0.52u,mos_sf,0.7100,0.6000,1.044476e-04,5.370154e-04,1.160392e-05,5.042320e-14,5.141481,46.278792,1.695026e+09,0.3440,0.3660
pmos,0.52u,mos_sf,0.7300,0.6000,1.154532e-04,5.631794e-04,1.308501e-05,5.067690e-14,4.877989,43.040044,1.768711e+09,0.3440,0.3860
pmos,0.52u,mos_sf,0.7500,0.6000,1.269748e-04,5.885717e-04,1.477082e-05,5.092460e-14,4.635343,39.846921,1.839466e+09,0.3440,0.4060
pmos,0.52u,mos_sf,0.7700,0.6000,1.389961e-04,6.131143e-04,1.670259e-05,5.116990e-14,4.411018,36.707738,1.906984e+09,0.3440,0.4260
pmos,0.52u,mos_sf,0.7900,0.6000,1.514993e-04,6.367278e-04,1.892916e-05,5.141580e-14,4.202843,33.637404,1.970958e+09,0.3440,0.4460
pmos,0.52u,mos_sf,0.8100,0.6000,1.644652e-04,6.593312e-04,2.150738e-05,5.166510e-14,4.008940,30.656045,2.031077e+09,0.3440,0.4660
pmos,0.52u,mos_sf,0.8300,0.6000,1.778726e-04,6.808420e-04,2.450227e-05,5.192030e-14,3.827695,27.786895,2.087033e+09,0.3440,0.4860
pmos,0.52u,mos_sf,0.8500,0.6000,1.916989e-04,7.011772e-04,2.798669e-05,5.218360e-14,3.657701,25.053952,2.138523e+09,0.3440,0.5060
pmos,0.52u,mos_sf,0.8700,0.6000,2.059197e-04,7.202541e-04,3.204058e-05,5.245670e-14,3.497743,22.479434,2.185269e+09,0.3440,0.5260
pmos,0.52u,mos_sf,0.8900,0.6000,2.205090e-04,7.379921e-04,3.674965e-05,5.274120e-14,3.346766,20.081609,2.227008e+09,0.3440,0.5460
pmos,0.52u,mos_sf,0.9100,0.6000,2.354393e-04,7.543146e-04,4.220353e-05,5.303810e-14,3.203860,17.873258,2.263522e+09,0.3440,0.5660
pmos,0.52u,mos_sf,0.9300,0.6000,2.506816e-04,7.691514e-04,4.849342e-05,5.334810e-14,3.068240,15.860944,2.294632e+09,0.3440,0.5860
pmos,0.52u,mos_sf,0.9500,0.6000,2.662054e-04,7.824411e-04,5.570944e-05,5.367140e-14,2.939238,14.045036,2.320218e+09,0.3440,0.6060
pmos,0.52u,mos_sf,0.9700,0.6000,2.819792e-04,7.941331e-04,6.393765e-05,5.400790e-14,2.816283,12.420430,2.340217e+09,0.3440,0.6260
pmos,0.52u,mos_sf,0.9900,0.6000,2.979707e-04,8.041898e-04,7.325706e-05,5.435690e-14,2.698889,10.977642,2.354637e+09,0.3440,0.6460
pmos,0.52u,mos_sf,1.0100,0.6000,3.141468e-04,8.125883e-04,8.373680e-05,5.471740e-14,2.586652,9.704076,2.363552e+09,0.3440,0.6660
pmos,0.52u,mos_sf,1.0300,0.6000,3.304743e-04,8.193216e-04,9.543354e-05,5.508810e-14,2.479229,8.585258,2.367101e+09,0.3440,0.6860
pmos,0.52u,mos_sf,1.0500,0.6000,3.469197e-04,8.243989e-04,1.083894e-04,5.546730e-14,2.376339,7.605900,2.365487e+09,0.3440,0.7060
pmos,0.52u,mos_sf,1.0700,0.6000,3.634502e-04,8.278457e-04,1.226306e-04,5.585310e-14,2.277742,6.750727,2.358969e+09,0.3440,0.7260
pmos,0.52u,mos_sf,1.0900,0.6000,3.800335e-04,8.297033e-04,1.381663e-04,5.624360e-14,2.183237,6.005106,2.347847e+09,0.3440,0.7460
pmos,0.52u,mos_sf,1.1100,0.6000,3.966384e-04,8.300273e-04,1.549889e-04,5.663640e-14,2.092655,5.355398,2.332474e+09,0.3440,0.7660
pmos,0.52u,mos_sf,1.1300,0.6000,4.132346e-04,8.288864e-04,1.730741e-04,5.702960e-14,2.005849,4.789200,2.313209e+09,0.3440,0.7860
pmos,0.52u,mos_sf,1.1500,0.6000,4.297938e-04,8.270315e-04,1.923822e-04,5.742080e-14,1.924252,4.298898,2.292308e+09,0.3440,0.8060
pmos,0.52u,mos_ss,0.0500,0.6000,3.134968e-11,7.452580e-10,2.876246e-12,1.947100e-14,23.772428,259.107879,6.091700e+03,0.4148,-0.3648
pmos,0.52u,mos_ss,0.0700,0.6000,5.748577e-11,1.868351e-09,3.786485e-12,1.941500e-14,32.501104,493.426225,1.531585e+04,0.4148,-0.3448
pmos,0.52u,mos_ss,0.0900,0.6000,1.060837e-10,3.476449e-09,5.544306e-12,1.936190e-14,32.770812,627.030507,2.857643e+04,0.4148,-0.3248
pmos,0.52u,mos_ss,0.1100,0.6000,1.965437e-10,6.475861e-09,8.884357e-12,1.931160e-14,32.948708,728.905986,5.337027e+04,0.4148,-0.3048
pmos,0.52u,mos_ss,0.1300,0.6000,3.651182e-10,1.207698e-08,1.518450e-11,1.926430e-14,33.076905,795.349205,9.977581e+04,0.4148,-0.2848
pmos,0.52u,mos_ss,0.1500,0.6000,6.796229e-10,2.254800e-08,2.703495e-11,1.922100e-14,33.177222,834.031504,1.867034e+05,0.4148,-0.2648
pmos,0.52u,mos_ss,0.1700,0.6000,1.267038e-09,4.214198e-08,4.932090e-11,1.918320e-14,33.260234,854.444667,3.496343e+05,0.4148,-0.2448
pmos,0.52u,mos_ss,0.1900,0.6000,2.365302e-09,7.883484e-08,9.130323e-11,1.915440e-14,33.329714,863.439771,6.550429e+05,0.4148,-0.2248
pmos,0.52u,mos_ss,0.2100,0.6000,4.420432e-09,1.475738e-07,1.706857e-10,1.914100e-14,33.384475,864.593812,1.227057e+06,0.4148,-0.2048
pmos,0.52u,mos_ss,0.2300,0.6000,8.268255e-09,2.763080e-07,3.217931e-10,1.915500e-14,33.417934,858.651102,2.295786e+06,0.4148,-0.1848
pmos,0.52u,mos_ss,0.2500,0.6000,1.547275e-08,5.170287e-07,6.127395e-10,1.921890e-14,33.415437,843.798547,4.281602e+06,0.4148,-0.1648
pmos,0.52u,mos_ss,0.2700,0.6000,2.894940e-08,9.654278e-07,1.183593e-09,1.937300e-14,33.348802,815.675490,7.931276e+06,0.4148,-0.1448
pmos,0.52u,mos_ss,0.2900,0.6000,5.408986e-08,1.793986e-06,2.336371e-09,1.968740e-14,33.166771,767.851510,1.450277e+07,0.4148,-0.1248
pmos,0.52u,mos_ss,0.3100,0.6000,1.007089e-07,3.301447e-06,4.754070e-09,2.027390e-14,32.782078,694.446443,2.591715e+07,0.4148,-0.1048
pmos,0.52u,mos_ss,0.3300,0.6000,1.861477e-07,5.968599e-06,1.001427e-08,2.128620e-14,32.063781,596.009395,4.462666e+07,0.4148,-0.0848
pmos,0.52u,mos_ss,0.3500,0.6000,3.394528e-07,1.047567e-05,2.161665e-08,2.287790e-14,30.860461,484.611168,7.287621e+07,0.4148,-0.0648
pmos,0.52u,mos_ss,0.3700,0.6000,6.051747e-07,1.759993e-05,4.638882e-08,2.510240e-14,29.082396,379.400252,1.115876e+08,0.4148,-0.0448
pmos,0.52u,mos_ss,0.3900,0.6000,1.043450e-06,2.796336e-05,9.500559e-08,2.781760e-14,26.798946,294.333839,1.599889e+08,0.4148,-0.0248
pmos,0.52u,mos_ss,0.4100,0.6000,1.723709e-06,4.177695e-05,1.798556e-07,3.072040e-14,24.236661,232.280507,2.164362e+08,0.4148,-0.0048
pmos,0.52u,mos_ss,0.4300,0.6000,2.714528e-06,5.880131e-05,3.109927e-07,3.350340e-14,21.661707,189.076174,2.793304e+08,0.4148,0.0152
pmos,0.52u,mos_ss,0.4500,0.6000,4.075761e-06,7.853481e-05,4.935420e-07,3.597660e-14,19.268748,159.124877,3.474259e+08,0.4148,0.0352
pmos,0.52u,mos_ss,0.4700,0.6000,5.855920e-06,1.004351e-04,7.281373e-07,3.807680e-14,17.151037,137.934288,4.198027e+08,0.4148,0.0552
pmos,0.52u,mos_ss,0.4900,0.6000,8.093166e-06,1.240365e-04,1.012931e-06,3.981990e-14,15.326079,122.453059,4.957577e+08,0.4148,0.0752
pmos,0.52u,mos_ss,0.5100,0.6000,1.081738e-05,1.489714e-04,1.345432e-06,4.125450e-14,13.771486,110.723842,5.747139e+08,0.4148,0.0952
pmos,0.52u,mos_ss,0.5300,0.6000,1.405202e-05,1.749513e-04,1.723588e-06,4.243590e-14,12.450260,101.504130,6.561511e+08,0.4148,0.1152
pmos,0.52u,mos_ss,0.5500,0.6000,1.781543e-05,2.017437e-04,2.146248e-06,4.341400e-14,11.324099,93.998317,7.395888e+08,0.4148,0.1352
pmos,0.52u,mos_ss,0.5700,0.6000,2.212177e-05,2.291544e-04,2.613313e-06,4.423050e-14,10.358773,87.687315,8.245680e+08,0.4148,0.1552
pmos,0.52u,mos_ss,0.5900,0.6000,2.698161e-05,2.570165e-04,3.125757e-06,4.491900e-14,9.525618,82.225362,9.106491e+08,0.4148,0.1752
pmos,0.52u,mos_ss,0.6100,0.6000,3.240243e-05,2.851836e-04,3.685651e-06,4.550570e-14,8.801303,77.376724,9.974219e+08,0.4148,0.1952
pmos,0.52u,mos_ss,0.6300,0.6000,3.838895e-05,3.135257e-04,4.296218e-06,4.601130e-14,8.167082,72.977139,1.084498e+09,0.4148,0.2152
pmos,0.52u,mos_ss,0.6500,0.6000,4.494346e-05,3.419261e-04,4.961972e-06,4.645220e-14,7.607917,68.909317,1.171510e+09,0.4148,0.2352
pmos,0.52u,mos_ss,0.6700,0.6000,5.206600e-05,3.702793e-04,5.688926e-06,4.684120e-14,7.111729,65.087734,1.258119e+09,0.4148,0.2552
pmos,0.52u,mos_ss,0.6900,0.6000,5.975463e-05,3.984887e-04,6.484898e-06,4.718880e-14,6.668750,61.448723,1.343994e+09,0.4148,0.2752
pmos,0.52u,mos_ss,0.7100,0.6000,6.800555e-05,4.264658e-04,7.359907e-06,4.750350e-14,6.271044,57.944455,1.428824e+09,0.4148,0.2952
pmos,0.52u,mos_ss,0.7300,0.6000,7.681326e-05,4.541274e-04,8.326670e-06,4.779220e-14,5.912096,54.538897,1.512310e+09,0.4148,0.3152
pmos,0.52u,mos_ss,0.7500,0.6000,8.617065e-05,4.813950e-04,9.401200e-06,4.806090e-14,5.586531,51.205697,1.594152e+09,0.4148,0.3352
pmos,0.52u,mos_ss,0.7700,0.6000,9.606906e-05,5.081929e-04,1.060349e-05,4.831470e-14,5.289871,47.926947,1.674054e+09,0.4148,0.3552
pmos,0.52u,mos_ss,0.7900,0.6000,1.064984e-04,5.344468e-04,1.195826e-05,4.855780e-14,5.018355,44.692689,1.751724e+09,0.4148,0.3752
pmos,0.52u,mos_ss,0.8100,0.6000,1.174469e-04,5.600826e-04,1.349579e-05,4.879410e-14,4.768816,41.500542,1.826858e+09,0.4148,0.3952
pmos,0.52u,mos_ss,0.8300,0.6000,1.289017e-04,5.850257e-04,1.525263e-05,4.902710e-14,4.538541,38.355726,1.899148e+09,0.4148,0.4152
pmos,0.52u,mos_ss,0.8500,0.6000,1.408480e-04,6.091997e-04,1.727237e-05,4.925990e-14,4.325228,35.270186,1.968277e+09,0.4148,0.4352
pmos,0.52u,mos_ss,0.8700,0.6000,1.532697e-04,6.325265e-04,1.960618e-05,4.949510e-14,4.126885,32.261588,2.033933e+09,0.4148,0.4552
pmos,0.52u,mos_ss,0.8900,0.6000,1.661490e-04,6.549259e-04,2.231305e-05,4.973530e-14,3.941799,29.351698,2.095789e+09,0.4148,0.4752
pmos,0.52u,mos_ss,0.9100,0.6000,1.794667e-04,6.763163e-04,2.545979e-05,4.998270e-14,3.768478,26.564096,2.153527e+09,0.4148,0.4952
pmos,0.52u,mos_ss,0.9300,0.6000,1.932017e-04,6.966155e-04,2.912053e-05,5.023900e-14,3.605639,23.921800,2.206847e+09,0.4148,0.5152
pmos,0.52u,mos_ss,0.9500,0.6000,2.073313e-04,7.157420e-04,3.337574e-05,5.050590e-14,3.452166,21.444978,2.255457e+09,0.4148,0.5352
pmos,0.52u,mos_ss,0.9700,0.6000,2.218314e-04,7.336169e-04,3.831079e-05,5.078450e-14,3.307092,19.149094,2.299102e+09,0.4148,0.5552
pmos,0.52u,mos_ss,0.9900,0.6000,2.366760e-04,7.501657e-04,4.401395e-05,5.107560e-14,3.169589,17.043817,2.337566e+09,0.4148,0.5752
pmos,0.52u,mos_ss,1.0100,0.6000,2.518380e-04,7.653206e-04,5.057401e-05,5.137950e-14,3.038940,15.132686,2.370684e+09,0.4148,0.5952
pmos,0.52u,mos_ss,1.0300,0.6000,2.672888e-04,7.790228e-04,5.807763e-05,5.169640e-14,2.914536,13.413474,2.398336e+09,0.4148,0.6152
pmos,0.52u,mos_ss,1.0500,0.6000,2.829989e-04,7.912247e-04,6.660646e-05,5.202570e-14,2.795858,11.879099,2.420483e+09,0.4148,0.6352
pmos,0.52u,mos_ss,1.0700,0.6000,2.989378e-04,8.018912e-04,7.623437e-05,5.236670e-14,2.682468,10.518762,2.437139e+09,0.4148,0.6552
pmos,0.52u,mos_ss,1.0900,0.6000,3.150745e-04,8.110020e-04,8.702482e-05,5.271820e-14,2.574001,9.319203,2.448395e+09,0.4148,0.6752
pmos,0.52u,mos_ss,1.1100,0.6000,3.313779e-04,8.185514e-04,9.902864e-05,5.307880e-14,2.470145,8.265805,2.454398e+09,0.4148,0.6952
pmos,0.52u,mos_ss,1.1300,0.6000,3.478166e-04,8.245494e-04,1.122823e-04,5.344660e-14,2.370644,7.343539,2.455369e+09,0.4148,0.7152
pmos,0.52u,mos_ss,1.1500,0.6000,3.643599e-04,8.297762e-04,1.268066e-04,5.381990e-14,2.277353,6.543636,2.453795e+09,0.4148,0.7352
pmos,0.52u,mos_tt,0.0500,0.6000,1.436808e-10,3.430348e-09,1.104769e-11,1.980410e-14,23.874784,310.503644,2.756787e+04,0.3681,-0.3181
pmos,0.52u,mos_tt,0.0700,0.6000,2.631987e-10,8.521448e-09,1.527138e-11,1.975130e-14,32.376482,558.001176,6.866538e+04,0.3681,-0.2981
pmos,0.52u,mos_tt,0.0900,0.6000,4.845387e-10,1.579193e-08,2.332178e-11,1.970240e-14,32.591679,677.132277,1.275664e+05,0.3681,-0.2781
pmos,0.52u,mos_tt,0.1100,0.6000,8.948758e-10,2.929648e-08,3.850153e-11,1.965850e-14,32.738040,760.917293,2.371839e+05,0.3681,-0.2581
pmos,0.52u,mos_tt,0.1300,0.6000,1.656398e-09,5.440457e-08,6.700749e-11,1.962140e-14,32.845107,811.917742,4.412915e+05,0.3681,-0.2381
pmos,0.52u,mos_tt,0.1500,0.6000,3.071058e-09,1.011191e-07,1.205367e-10,1.959550e-14,32.926470,838.907154,8.212908e+05,0.3681,-0.2181
pmos,0.52u,mos_tt,0.1700,0.6000,5.701162e-09,1.880556e-07,2.213869e-10,1.958840e-14,32.985486,849.443215,1.527944e+06,0.3681,-0.1981
pmos,0.52u,mos_tt,0.1900,0.6000,1.059328e-08,3.497573e-07,4.127673e-10,1.961490e-14,33.016903,847.347404,2.837924e+06,0.3681,-0.1781
pmos,0.52u,mos_tt,0.2100,0.6000,1.969146e-08,6.499174e-07,7.806515e-10,1.970200e-14,33.005039,832.532058,5.250105e+06,0.3681,-0.1581
pmos,0.52u,mos_tt,0.2300,0.6000,3.658998e-08,1.204478e-06,1.502906e-09,1.989750e-14,32.918247,801.432691,9.634307e+06,0.3681,-0.1381
pmos,0.52u,mos_tt,0.2500,0.6000,6.787059e-08,2.219311e-06,2.965814e-09,2.028290e-14,32.699156,748.297432,1.741439e+07,0.3681,-0.1181
pmos,0.52u,mos_tt,0.2700,0.6000,1.253624e-07,4.043273e-06,6.044950e-09,2.098300e-14,32.252677,668.867898,3.066801e+07,0.3681,-0.0981
pmos,0.52u,mos_tt,0.2900,0.6000,2.296015e-07,7.219527e-06,1.274007e-08,2.215870e-14,31.443728,566.678755,5.185428e+07,0.3681,-0.0781
pmos,0.52u,mos_tt,0.3100,0.6000,4.141435e-07,1.247925e-05,2.734877e-08,2.394940e-14,30.132671,456.300228,8.293044e+07,0.3681,-0.0581
pmos,0.52u,mos_tt,0.3300,0.6000,7.287714e-07,2.059810e-05,5.781856e-08,2.636510e-14,28.264144,356.254116,1.243420e+08,0.3681,-0.0381
pmos,0.52u,mos_tt,0.3500,0.6000,1.238068e-06,3.212288e-05,1.157308e-07,2.921400e-14,25.945974,277.565523,1.750022e+08,0.3681,-0.0181
pmos,0.52u,mos_tt,0.3700,0.6000,2.013687e-06,4.715246e-05,2.134960e-07,3.217510e-14,23.415983,220.858751,2.332408e+08,0.3681,0.0019
pmos,0.52u,mos_tt,0.3900,0.6000,3.124166e-06,6.536138e-05,3.603402e-07,3.496040e-14,20.921225,181.387977,2.975534e+08,0.3681,0.0219
pmos,0.52u,mos_tt,0.4100,0.6000,4.628142e-06,8.621315e-05,5.603918e-07,3.740940e-14,18.628026,153.844417,3.667861e+08,0.3681,0.0419
pmos,0.52u,mos_tt,0.4300,0.6000,6.572692e-06,1.091637e-04,8.136268e-07,3.947980e-14,16.608674,134.169253,4.400717e+08,0.3681,0.0619
pmos,0.52u,mos_tt,0.4500,0.6000,8.994688e-06,1.337541e-04,1.117939e-06,4.119710e-14,14.870343,119.643469,5.167263e+08,0.3681,0.0819
pmos,0.52u,mos_tt,0.4700,0.6000,1.192286e-05,1.596208e-04,1.470832e-06,4.261280e-14,13.387795,108.524155,5.961692e+08,0.3681,0.1019
pmos,0.52u,mos_tt,0.4900,0.6000,1.537952e-05,1.864746e-04,1.870360e-06,4.378170e-14,12.124865,99.699844,6.778712e+08,0.3681,0.1219
pmos,0.52u,mos_tt,0.5100,0.6000,1.938184e-05,2.140789e-04,2.315527e-06,4.475270e-14,11.045334,92.453640,7.613332e+08,0.3681,0.1419
pmos,0.52u,mos_tt,0.5300,0.6000,2.394268e-05,2.422342e-04,2.806402e-06,4.556610e-14,10.117255,86.314862,8.460845e+08,0.3681,0.1619
pmos,0.52u,mos_tt,0.5500,0.6000,2.907121e-05,2.707679e-04,3.344153e-06,4.625420e-14,9.313954,80.967557,9.316786e+08,0.3681,0.1819
pmos,0.52u,mos_tt,0.5700,0.6000,3.477340e-05,2.995282e-04,3.931080e-06,4.684250e-14,8.613716,76.194888,1.017695e+09,0.3681,0.2019
pmos,0.52u,mos_tt,0.5900,0.6000,4.105234e-05,3.283801e-04,4.570706e-06,4.735110e-14,7.999059,71.844503,1.103740e+09,0.3681,0.2219
pmos,0.52u,mos_tt,0.6100,0.6000,4.790860e-05,3.572028e-04,5.267933e-06,4.779600e-14,7.455922,67.807013,1.189442e+09,0.3681,0.2419
pmos,0.52u,mos_tt,0.6300,0.6000,5.534045e-05,3.858869e-04,6.029292e-06,4.818970e-14,6.972963,64.002025,1.274459e+09,0.3681,0.2619
pmos,0.52u,mos_tt,0.6500,0.6000,6.334408e-05,4.143332e-04,6.863282e-06,4.854250e-14,6.540993,60.369543,1.358463e+09,0.3681,0.2819
pmos,0.52u,mos_tt,0.6700,0.6000,7.191378e-05,4.424501e-04,7.780812e-06,4.886290e-14,6.152508,56.864258,1.441137e+09,0.3681,0.3019
pmos,0.52u,mos_tt,0.6900,0.6000,8.104208e-05,4.701525e-04,8.795743e-06,4.915770e-14,5.801338,53.452278,1.522185e+09,0.3681,0.3219
pmos,0.52u,mos_tt,0.7100,0.6000,9.071988e-05,4.973597e-04,9.925530e-06,4.943290e-14,5.482367,50.109133,1.601307e+09,0.3681,0.3419
pmos,0.52u,mos_tt,0.7300,0.6000,1.009365e-04,5.239942e-04,1.119195e-05,4.969340e-14,5.191325,46.818847,1.678216e+09,0.3681,0.3619
pmos,0.52u,mos_tt,0.7500,0.6000,1.116796e-04,5.499799e-04,1.262188e-05,4.994380e-14,4.924623,43.573533,1.752610e+09,0.3681,0.3819
pmos,0.52u,mos_tt,0.7700,0.6000,1.229357e-04,5.752411e-04,1.424813e-05,5.018780e-14,4.679203,40.373095,1.824198e+09,0.3681,0.4019
pmos,0.52u,mos_tt,0.7900,0.6000,1.346893e-04,5.997015e-04,1.611020e-05,5.042890e-14,4.452481,37.224957,1.892674e+09,0.3681,0.4219
pmos,0.52u,mos_tt,0.8100,0.6000,1.469237e-04,6.232836e-04,1.825495e-05,5.067030e-14,4.242226,34.143265,1.957728e+09,0.3681,0.4419
pmos,0.52u,mos_tt,0.8300,0.6000,1.596206e-04,6.459078e-04,2.073708e-05,5.091470e-14,4.046519,31.147481,2.019052e+09,0.3681,0.4619
pmos,0.52u,mos_tt,0.8500,0.6000,1.727600e-04,6.674933e-04,2.361928e-05,5.116460e-14,3.863703,28.260527,2.076335e+09,0.3681,0.4819
